songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
30314784,밤편지,아이유,발라드,밤편지,아이유,제휘,20170324,https://cdnimg.melon.co.kr/cm/album/images/100/47/890/10047890_500.jpg?fe3170fcb1ac397fc072be5877d5f1b9/melon/resize/282/quality/80/optimize,2461,455469,"이 밤 그날의 반딧불을
당신의 창 가까이 보낼게요
음 사랑한다는 말이에요
나 우리의 첫 입맞춤을 떠올려
그럼 언제든 눈을 감고
음 가장 먼 곳으로 가요
난 파도가 머물던
모래 위에 적힌 글씨처럼
그대가 멀리 사라져 버릴 것 같아
늘 그리워 그리워
여기 내 마음속에
모든 말을 다 꺼내어 줄 순 없지만
사랑한다는 말이에요
어떻게 나에게
그대란 행운이 온 걸까
지금 우리 함께 있다면 아
얼마나 좋을까요
난 파도가 머물던
모래 위에 적힌 글씨처럼
그대가 멀리 사라져 버릴 것 같아
또 그리워 더 그리워
나의 일기장 안에
모든 말을 다 꺼내어 줄 순 없지만
사랑한다는 말
이 밤 그날의 반딧불을 당신의
창 가까이 띄울게요
음 좋은 꿈 이길 바라요",403014132 431080608
30486509,좋니,윤종신,발라드,LISTEN 010 좋니,윤종신,Postino,20170622,https://cdnimg.melon.co.kr/cm/album/images/100/73/513/10073513_500.jpg?a30879f3ce208bbbf0c3feca712f70b8/melon/resize/282/quality/80/optimize,1847,356101,"이제 괜찮니 너무 힘들었잖아
우리 그 마무리가 고작 이별뿐인 건데 
우린 참 어려웠어
잘 지낸다고 전해 들었어 가끔
벌써 참 좋은 사람
만나 잘 지내고 있어
굳이 내게 전하더라
잘했어 넌 못 참았을 거야
그 허전함을 견뎌 내기엔
좋으니 사랑해서 사랑을 시작할 때
니가 얼마나 예쁜지 모르지
그 모습을 아직도 못 잊어
헤어 나오지 못해
니 소식 들린 날은 더
좋으니 그 사람 솔직히 견디기 버거워
니가 조금 더 힘들면 좋겠어
진짜 조금 내 십 분의 일 만이라도
아프다 행복해 줘
억울한가 봐 나만 힘든 것 같아
나만 무너진 건가
고작 사랑 한번 따위 
나만 유난 떠는 건지
복잡해 분명 행복 바랬어
이렇게 빨리 보고 싶을 줄
좋으니 사랑해서 사랑을 시작할 때
니가 얼마나 예쁜지 모르지
그 모습을 아직도 못 잊어
헤어 나오지 못해
니 소식 들린 날은 더
좋으니 그 사람 솔직히 견디기 버거워
너도 조금 더 힘들면 좋겠어
진짜 조금 내 십 분의 일 만이라도
아프다 행복해 줘
혹시 잠시라도 내가 떠오르면
걘 잘 지내 물어 봐줘
잘 지내라고 답할 걸 모두 다
내가 잘 사는 줄 다 아니까 
그 알량한 자존심 때문에 
너무 잘 사는 척
후련한 척 살아가
좋아 정말 좋으니
딱 잊기 좋은 추억 정도니
난 딱 알맞게 사랑하지 못한
뒤끝 있는 너의 예전 남자친구일 뿐
스쳤던 그저 그런 사랑",403014132 411111859
30163110,좋다고 말해,볼빨간사춘기,인디음악 포크/블루스,Full Album RED PLANET 'Hidden Track',안지영,안지영,20161221,https://cdnimg.melon.co.kr/cm/album/images/100/24/816/10024816_500.jpg?842e4108606415dae60b5ff6aa64ad76/melon/resize/282/quality/80/optimize,294,227455,"안녕 오늘도
같은 자리 버스 창가에
기대 앉은 네게
인사를 해 Hi
역시 넌 받아 주지를 않네
인기 많고 잘생긴 넌 내게만
그렇게 쌀쌀하게 굴더라
근데 Last Night
기억나 넌 내가 좋다고 했어
그 예쁜 가로등 아래서
넌 내가 좋다고 말했어
다음부턴 모른 척
아닌 척해도
You Have To Know That
확신을 해야 돼 넌
그날 넌
내가 좋다고 했어 Yeah
If You Like Me Or
Love Me Just Say Yes Yes Yes
And Then I'm Your Girlfriend
And You're My Boyfriend
어서 내게 좋다고 말해 줘
몰래 오늘도
도서관 맨 앞자리에
기대 앉은 네게
인사를 해 Oh Boy
역시 넌 받아 주지를 않네
인기 많고 잘생긴 넌 내게만
그렇게 쌀쌀하게 굴더라
근데 Last Night
기억나 넌 내가 좋다고 했어
그 예쁜 가로등 아래서
넌 내가 좋다고 말했어
다음부턴 모른 척
아닌 척해도
You Have To Know That
확신을 해야 돼 넌
그날 넌
내가 좋다고 했어 Yeah
If You Like Me Or
Love Me Just Say Yes Yes Yes
And Then I'm Your Girlfriend
And You're My Boyfriend
어서 내게 좋다고 말해 줘 Oh
널 참 많이 좋아하는 난데
우린 이어질 수 없는 걸까
내 긴 교복 치마가 부끄러워
초라해 Yeah
네 곁엔 항상 키 크고
예쁜 애들이 넘치는데 Woo
If You Like Me
If You Love Me Yeah
And Then I'm Your Girlfriend
And You're My Boyfriend
어서 내게 좋다고 말해 줘
If You Like Me Or
Love Me Just Say Yes Yes Yes
And Then I'm Your Girlfriend
And You're My Boyfriend
어서 내게 좋다고 말해 줘",411111859 101608363
4786735,Marry Me,마크툽 (MAKTUB),발라드,마크툽 프로젝트 Vol.03,마크툽 (MAKTUB),마크툽 (MAKTUB),20140804,https://cdnimg.melon.co.kr/cm/album/images/022/71/467/2271467_500.jpg/melon/resize/282/quality/80/optimize,227,212632,"비내리는 날엔
우산이 돼주고
어둠이 오면 빛이 돼줄게
추운 겨울이면
난로가 돼주고
더운 날엔 바람이 될게
잠이 들 때까지 머릴 만져줄게
니가 두려울 때마다 꼭 옆에 
있어줄게
갑작스런 맘에 문득
떠나고 싶으면
내일 무슨 일이 있어도 함께 
떠나줄게
Marry Me
내 손 잡아줄래요
Marry Me
나와 평생 함께 할래요
남은 나의 모든 삶
오직 그대 남자로 살고 싶어요
Marry Me darling
나와 결혼해줄래요
순간뿐이 아냐 많이 생각했어
헌데 내 사랑을 줄 수 있는 여잔 
너밖에 없어
차갑고 어두운 험하고
쓸쓸한 세상 속
평생의 동반자로 함께
걸어가고 싶어
Marry Me
내 손 잡아줄래요
Marry Me
나와 평생 함께 할래요
남은 나의 모든 삶
오직 그대 남자로 살고 싶어요
Marry Me darling
나와 결혼해줄래요
내 안에 숨쉬는 아름 다운 그대
영원히 같은 꿈을 꾼다면 얼마나 
좋을까
믿어요 Marry Me
그대와 함께 하는 매일이
내겐 천국이죠
나와 결혼해줄래요
비내리는 날엔
우산이 돼주고
어둠이 오면 빛이 돼줄게",411111859 101579569
30492279,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),R&B/Soul,/// (너 먹구름 비),헤이즈 (Heize),헤이즈 (Heize),20170626,https://cdnimg.melon.co.kr/cm/album/images/100/74/454/10074454_500.jpg?9f3f84a18af60eba11828afcf1ffd1fd/melon/resize/282/quality/80/optimize,1486,307062,"비도 오고 그래서  
네 생각이 났어 
생각이 나서 그래서  
그랬던거지 
별 의미 없지 
오늘은 오랜만에 
네 생각을 하는 날이야 
일부러 난 너와 내가 
담겨 있는 노랠 찾아 
오늘은 슬프거나 
우울해도 괜찮은 맘이야 
어차피 이 밤이
다 지나가면은 별 수도 없이
난 또 한 동안은 널 잊고 살테니까
내 가슴 속에만
품고 살아갈테니까
비도 오고 그래서
네 생각이 났어
생각이 나서 그래서
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서
떨어지는 빗물과
시계 초침 소리가
방 안 가득 채우면
그 때로 난 돌아가
차라리 난 이 비가
그치지 않았음 해
매일 기억 속에 살 수 있게
나 널 아프게 했던
못난 놈이니까
널 다시 품에 안을
자격도 없으니까
비도 오고 그래서
네 생각이 났어
생각이 나서 그래서
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서
우리에게 주어진 행복을
너무 빨리 쓴 것 같아
거기까지 인 것 같아
이 비가 그칠 땐 각자 있던 곳에서
다시 살아가야만 해
비도 오고 그래서
네 생각이 났어
생각이 나서 그래서
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서",403014132 411111859
30378156,팔레트 (Feat. G-DRAGON),아이유,R&B/Soul,Palette,아이유,아이유,20170421,https://cdnimg.melon.co.kr/cm/album/images/100/56/666/10056666_500.jpg?6aeddbe69ee3e13388eb0d9b81adaca8/melon/resize/282/quality/80/optimize,1339,284389,"팔레트 (Feat. G-DRAGON)
이상하게도 요즘엔 
그냥 쉬운 게 좋아
하긴 그래도 여전히 
코린 음악은 좋더라
Hot Pink 보다 진한 
보라색을 더 좋아해
또 뭐더라 단추 있는 
Pajamas Lipstick 
좀 짓궂은 장난들 
I like it I'm twenty five
날 좋아하는 거 알아
I got this I'm truly fine
이제 조금 알 것 같아 날
긴 머리보다 반듯이 자른 
단발이 좋아
하긴 그래도 좋은 날 부를 땐 
참 예뻤더라
오 왜 그럴까 조금 
촌스러운 걸 좋아해
그림보다 빼곡히 채운 
Palette 일기 잠들었던 시간들
I like it I'm twenty five
날 미워하는 거 알아
I got this I'm truly fine
이제 조금 알 것 같아 날
어려서 모든 게 어려워 
잔소리에 매 서러워
꾸중만 듣던 철부지 애
겨우 스무고개 넘어 
기쁨도 잠시 어머
아프니까 웬 청춘이래
지은아 오빠는 말이야 
지금 막 서른인데
나는 절대로 아니야 
근데 막 어른이 돼
아직도 한참 멀었는데 
너보다 다섯 살 밖에 안 먹었는데
스물 위 서른 아래 
고맘때 Right there
애도 어른도 아닌 나이 때 
그저 나일 때
가장 찬란하게 빛이 나 
어둠이 드리워질 때도 겁내지 마
너무 아름다워서 꽃잎 활짝 펴서
언제나 사랑 받는 아이 YOU
Palette 일기 잠들었던 시간들
I like it I'm twenty five
날 좋아하는 거 알아
I got this I'm truly fine
이제 조금 알 것 같아 날
아직 할 말이 많아
I like it I'm twenty five
날 미워하는 거 알아
I got this I've truly found
이제 조금 알 것 같아 날",411111859 101608363
30157753,Beautiful,Crush,발라드 R&B/Soul 국내드라마,도깨비 OST Part 4,지훈,이승주,20161217,https://cdnimg.melon.co.kr/cm/album/images/100/24/106/10024106_500.jpg?6f4b385fcc9c20f1bba3f78ce2909d59/melon/resize/282/quality/80/optimize,355,235532,"it`s a beautiful life
난 너의 곁에 있을게
it`s a beautiful life
너의 뒤에 서 있을게
beautiful love
하늘아래 너와 있다면
숨쉬는 것만으로도 좋아
it`s a beautiful life
beautiful day
너의 기억에서 내가 살텐데
beautiful life beautiful day
내 곁에서 머물러줘
beautiful my love
beautiful your heart
it`s a beautiful life
it`s a beautiful life
it`s a beautiful life
언제나 널 지켜줄게
it`s a beautiful life
내게 기댈수가 있게
beautiful love
너의 눈물 너의 미소도
곁에서 함께 할 수 있도록
it`s a beautiful life
beautiful day
미치도록 널 사랑했었던 날
beautiful life beautiful day
너를 잃고 싶지 않아
beautiful my love
beautiful your heart
it`s a beautiful life
세상에 너와 닮은 추억이
또 덩그러니 내게 남겨져있어
너와의 기억 너와의 추억
it`s a sorrowful life
sorrowful day
슬픔을 이기지 못하는 내게
sorrowful life sorrowful day
내 곁에서 떠나지마
추억속에 내가 살지 않도록
it`s a beautiful life",411111859 427953186
30390068,오늘 취하면 (Feat. 창모) (Prod. SUGA),SURAN (수란),R&B/Soul,WINE,SURAN (수란),Slow Rabbit,20170427,https://cdnimg.melon.co.kr/cm/album/images/100/58/598/10058598_500.jpg?c1b925e129c0ab546750c21e8353ab93/melon/resize/282/quality/80/optimize,1301,232726,"아직 잊지 못하고
아주 달콤히 맴돌아
나 꿈인 줄 모르고 star
헤매이고 있어
그냥 어지러운 가봐요
잠이 든 그댄 아무 말도 말아요
이미 익숙해진 우리 미로 사이
참을 수 없어
Have a feel so sweet
어색했던 우리 첫 와인처럼
쓰고 아프지만
두 눈에 가득 담아
흐르는 대로 널 보내줄게
나 너에게 취해
난 이 밤에 취해
니가 모질게 했던 그 기억 속에
그 추억에 헤매 널 찾고 있어
그냥 잊을래
너의 맘도 알고 싶어 boy
그냥 잊어줘
Baby Please don't go
나 바빠 Bay 아니야
그만 잡아 Phone
우리 얘기 다 끝났어
난 차가운 남자라고
누가 취하면 그런 거 못해
잡다 놓다가 새 Phone에
지문 묻히기 누가 못하냐고
알아 난 나이 24
이별 따위엔 서툴지
사실 이제 나 익숙해졌음 해
마치 또래보다
훨씬 많은 돈을 버는 일
허나 나보다
훨씬 여리디 여린 널 위해
다 큰 어른인 척 좀
할 수 밖에 없는걸 생각해 좀좀좀
지울 수 없어
Have a feel so sweet
익숙해져 버린 네 향기처럼
쓰고 아프지만
내 맘에 가득 담아
흐르는 대로 널 보내줄게
나 너에게 취해
난 이 밤에 취해
니가 모질게 했던 그 기억 속에
그 추억에 헤매 널 찾고 있어
그냥 잊을래
너의 맘도 알고 싶어 boy
그냥 잊어줘
Baby Please don't go
눈 감으면 맴돌아 너와 걷던 길
함께한 시간 이대로 잠들면 oh
오늘 좀 취한 것 같아
잠긴 목소리로 불러도
넌 아무렇지 않게 가줘
나 너에게 취해
난 이 밤에 취해
니가 모질게 했던 그 기억 속에
그 추억에 헤매 널 찾고 있어
그냥 잊을래
너의 맘도 알고 싶어 boy
그냥 잊어줘
Baby Please don't go",403014132 411111859
30261007,KNOCK KNOCK,TWICE (트와이스),댄스,TWICEcoaster : LANE 2,심은지,이우민 'collapsedone',20170220,https://cdnimg.melon.co.kr/cm/album/images/100/40/060/10040060_500.jpg?4e70834a14c8a1990b30b8b28503f60e/melon/resize/282/quality/80/optimize,1172,162082,"열두시가 되면 닫혀요
조금만 서둘러 줄래요
Knock knock knock knock 
knock on my door
Knock knock knock knock 
knock on my door
밤이 되면 내 맘속에
출입문이 열리죠
누군가 필요해 
Someone else
자꾸자꾸 서성이네
몰래 몰래 훔쳐보네
Knock knock knock knock 
knock on my door
Knock knock knock knock 
knock on my door
보나마나 또 playboy
떠보나마나 bad boy
확신이 필요해 
Knock knock
내 맘이 열리게 두드려줘
세게 쿵 쿵 다시 한번 쿵 쿵
Baby knock knock knock knock 
knock on my door
Knock knock knock knock knock
쉽게 열리지는 않을 거야 
say that you’re mine
내일도 모레도 다시 와줘
준비하고 기다릴게 
knock on my 
Baby knock knock knock knock 
knock on my door
Knock knock knock knock knock
들어도 계속 듣고 싶은 걸
Knock on my door
필요 없어 gold key or get lucky
진심이면 everything’s gonna be okay
어떡해 벌써 왔나 봐 
잠시만 기다려 줄래요
혼자 있을 때 훅 들어와
정신 없이 날 흔들어 놔
지금이 딱 널 위한 show time 
make it yours
댕 댕 울리면 매일 찾아와줄래
뱅뱅 돌다간 잠들어 버릴 걸요
Knock knock knock knock 
knock on my door
Knock knock knock knock 
knock on my door
Come in come in come in baby 
take my hands
내 맘이 열리게 두드려줘
세게 쿵 쿵 다시 한번 쿵 쿵
Baby knock knock knock knock 
knock on my door
Knock knock knock knock knock
쉽게 열리지는 않을 거야 
say that you’re mine
내일도 모레도 다시 와줘
준비하고 기다릴게 
knock knock
Baby knock knock knock knock 
knock on my door
Knock knock knock knock knock
들어도 계속 듣고 싶은 걸
Knock on my door
Hey hey
이 시간이 지나면
굳어있던 내 맘이 
내 내 맘이
아이스크림처럼 녹아 버릴 테니까
Come knock on my door
내 맘이 열리게 두드려줘
세게 쿵 쿵 다시 한번 쿵 쿵
Baby knock knock knock knock 
knock on my door
Knock knock knock knock knock
쉽게 열리지는 않을 거야 
say that you’re mine
내일도 모레도 다시 와줘
준비하고 기다릴게 
knock knock
Baby knock knock knock knock 
knock on my door
Knock knock knock knock knock
들어도 계속 듣고 싶은 걸
Knock on my door
Knock knock knock knock on my door
I’m freakin’ freakin’ out 
freakin’ out out 
knock knock
Knock knock knock knock on my door
Knock knock knock knock 
knock on my door
Knock knock knock knock 
knock on my door",411111859 509588891
30341745,REALLY REALLY,WINNER,댄스,FATE NUMBER FOR,강승윤,MINO (송민호),20170404,https://cdnimg.melon.co.kr/cm/album/images/100/51/659/10051659_500.jpg?3372a5309a341e49e8ef9db8d804f37b/melon/resize/282/quality/80/optimize,2263,252268,"REALLY REALLY REALLY REALLY
OH WAH
REALLY REALLY REALLY REALLY
어디야 집이야 안 바쁨 나와봐
너네 집 앞이야 너에게 
하고픈 말이 있어
이걸 어떻게 말을 꺼내야 
할진 모르겠지만
이상한 말 아냐 부담 없이 들어줘
지금 내 눈에 제일 
아름다운 건 너야 LADY
널 향한 내 맘이 돈이면 
아마 난 BILLIONAIRE
널 좋아해
REALLY REALLY REALLY REALLY
내 맘을 믿어줘 OH WAH
REALLY REALLY REALLY REALLY
널 좋아해
REALLY REALLY REALLY REALLY
내 맘을 받아줘 OH WAH
REALLY REALLY REALLY REALLY
넌 나 어때
멋지게 골인
프러포즈 같은 세리머니
정해보자 호칭 
허니 말고 자기 아님 달링
낯간지럽네 상상해봐도
긴장돼 필요해 
a lot of alcohol
덩치는 산만해도 
네 앞에선 작아지네
oh 내 맘 알까나
첫눈에 미끄러지듯이 
Falling in love
내 맘을 훔친 범인인 건 
바로 너
너의 미모 질투해 여신도
내 심장의 떨림은 진동 brrr
치명적인 매력이 날 killin’
섹시해 날 자극하는 
Hot chili woo
오해하지 마 나는 진짜
진심으로 채워줄게 너의 빈 잔
지금 내 눈에 제일 
아름다운 건 너야 LADY
널 향한 내 맘이 돈이면 
아마 난 BILLIONAIRE
널 좋아해
REALLY REALLY REALLY REALLY
내 맘을 믿어줘 OH WAH
REALLY REALLY REALLY REALLY
널 좋아해
REALLY REALLY REALLY REALLY
내 맘을 받아줘 OH WAH
REALLY REALLY REALLY REALLY
넌 나 어때
혹시라도 내가 
불편하면 let me know
한걸음 뒤로 가 
단지 아는 사이로
기다릴 수 있어 
너도 나를 좋아할 거 같다 말해줘 
지금 당장 만나 
나 진심으로 네게 할 말이 있어 
널 좋아해
REALLY REALLY REALLY REALLY
내 맘을 믿어줘 OH WAH
REALLY REALLY REALLY REALLY
널 좋아해
REALLY REALLY REALLY REALLY
내 맘을 받아줘 OH WAH
REALLY REALLY REALLY REALLY
넌 나 어때
네가 좋아 
REALLY REALLY OH YEAH
널 좋아해",478102836 411111859
30244931,봄날,방탄소년단,랩/힙합,YOU NEVER WALK ALONE,Pdogg,RM,20170213,https://cdnimg.melon.co.kr/cm/album/images/100/37/969/10037969_500.jpg?df3750c6152ad5e19ea6773a5faf71ba/melon/resize/282/quality/80/optimize,12962,543821,"보고 싶다
이렇게 말하니까 더 보고 싶다
너희 사진을 보고 있어도
보고 싶다
너무 야속한 시간
나는 우리가 밉다
이젠 얼굴 한번 보는 것 조차
힘들어진 우리가
여긴 온통 겨울 뿐이야
8월에도 겨울이 와
마음은 시간을 달려가네
홀로 남은 설국열차
니 손 잡고 지구 반대편까지 가
겨울을 끝내고파
그리움들이 얼마나
눈처럼 내려야 그 봄날이 올까
Friend
허공을 떠도는
작은 먼지처럼 작은 먼지처럼
날리는 눈이 나라면
조금 더 빨리
네게 닿을 수 있을 텐데
눈꽃이 떨어져요
또 조금씩 멀어져요
보고 싶다 보고 싶다
보고 싶다 보고 싶다
얼마나 기다려야
또 몇 밤을 더 새워야
널 보게 될까 널 보게 될까
만나게 될까 만나게 될까
추운 겨울 끝을 지나
다시 봄날이 올 때까지
꽃 피울 때까지
그곳에 좀 더 머물러줘 
머물러줘
니가 변한 건지
니가 변한 건지
아니면 내가 변한 건지
내가 변한 건지
이 순간 흐르는 시간조차 미워
우리가 변한 거지 뭐
모두가 그런 거지 뭐
그래 밉다 니가 넌 떠났지만
단 하루도 너를
잊은 적이 없었지 난
솔직히 보고 싶은데
이만 너를 지울게
그게 널 원망하기보단
덜 아프니까
시린 널 불어내 본다
연기처럼 하얀 연기처럼
말로는 지운다 해도
사실 난 아직 널 보내지 못하는데
눈꽃이 떨어져요
또 조금씩 멀어져요
보고 싶다 보고 싶다
보고 싶다 보고 싶다
얼마나 기다려야
또 몇 밤을 더 새워야
널 보게 될까 널 보게 될까
만나게 될까 만나게 될까
You know it all
You're my best friend
아침은 다시 올 거야
어떤 어둠도 어떤 계절도
영원할 순 없으니까
벚꽃이 피나봐요
이 겨울도 끝이 나요
보고 싶다 보고 싶다 
보고 싶다 보고 싶다
조금만 기다리면
며칠 밤만 더 새우면
만나러 갈게 만나러 갈게
데리러 갈게 데리러 갈게
추운 겨울 끝을 지나
다시 봄날이 올 때까지
꽃 피울 때까지
그곳에 좀 더 머물러줘 
머물러줘",403014132 440786524
30181278,오랜 날 오랜 밤,AKMU (악뮤),포크/블루스,사춘기 하 (思春記 下),이찬혁,이찬혁,20170103,https://cdnimg.melon.co.kr/cm/album/images/100/27/786/10027786_500.jpg?922b7b248cc34ce59184278b317d5f0d/melon/resize/282/quality/80/optimize,488,226038,"별 하나 있고
너 하나 있는
그곳이 내 오랜 밤이었어
사랑해란 말이 머뭇거리어도
거짓은 없었어
넌 화나 있고
참 조용했던
그곳이 내 오랜 밤이었어
어둠 속에서도 잠 이루지 못해
흐느껴오는 너의 목소리
그대 곁이면
그저 곁에서만 있어도
행복했단 걸
그 사실까지 나쁘게
추억 말아요
오랜 날
오랜 밤 동안
정말 사랑했어요
어쩔 수 없었다는 건
말도 안 될 거라 생각하겠지만
밉게 날
기억하지는 말아줄래요
아직도 잘 모르겠어
당신의 흔적이
지울 수 없이 소중해
잘 자요 안녕
그 말 끝으로
흐른 시간은 오랜 날 같았어
우린 서로에게
깊어져 있었고
난 그게 두려워
넌 가만있고
나도 그러했던
순간은 우리 오랜 날 
함께한 시간을
아무런 의미도 없듯이
추억만 하게 하겠죠
그대 곁이면
그저 곁에서만 있어도
보고 싶고 또 행복했어
그건 진심이었소
오랜 날
오랜 밤 동안
정말 사랑했어요
어쩔 수 없었다는 건
말도 안 될 거라 생각하겠지만
밉게 날
기억하지는 말아줄래요
아직도 잘 모르겠어
당신의 흔적이
지울 수 없이 소중해
하늘이 참 뿌옇고
맘을 다잡아야 하죠
이젠 마지막 목소리
마지막 안녕
밉게 날
기억하지는 말아줄래요
아직도 잘 모르겠어
당신의 흔적이
지울 수 없이 
소중해",403014132 411111859
9620469,우주를 줄게,볼빨간사춘기,인디음악 포크/블루스,Full Album RED PLANET,안지영,낯선아이,20160829,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg?d12844bf96d3e276ece24c1a2a50fd68/melon/resize/282/quality/80/optimize,590,289366,"커피를 너무 많이 마셨나 봐요 
심장이 막 두근대고 
잠은 잘 수가 없어요 
한참 뒤에 별빛이 내리면 
난 다시 잠들 순 없겠죠 
지나간 새벽을 다 새면 
다시 네 곁에 잠들겠죠 
너의 품에 잠든 난 마치 
천사가 된 것만 같아요 
난 그대 품에 
별빛을 쏟아 내리고 
은하수를 만들어 
어디든 날아가게 할거야 
Cause I’m a pilot anywhere 
Cause I’m a pilot anywhere  
lighting star shooting star 
줄게 내 Galaxy 
Cause I’m a pilot anywhere 
Cause I’m your pilot 네 곁에  
저 별을 따 네게만 
줄게 my Galaxy
Like a star 내리는 비처럼 
반짝이는 널 가지고 싶어 
Get ma mind 
엄지와 검지만 해도 
내 마음을 너무 잘 표현해 
붙어 안달 나니까 
마냥 떨리기만 한 게 아냐 
준비가 되면 쏘아 올린 
인공위성처럼 
네 주윌 마구 맴돌려 해 
더 가까워진다면 
네가 가져줄래 
이 떨림을 
어제는 내가 기분이 참 좋아서 
지나간 행성에다가 
그대 이름 새겨 놓았죠 
한참 뒤에 별빛이 내리면 
그 별이 가장 밝게 빛나요 
지나간 새벽을 다 새면 
다시 네 곁에 잠들겠죠 
별빛 아래 잠든 난 마치 
온 우주를 가진 것만 같아 
난 그대 품에 
별빛을 쏟아 내리고 
은하수를 만들어 
어디든 날아가게 할거야 
Cause I’m a pilot anywhere 
Cause I’m a pilot anywhere  
Lighting star Shooting star 
줄게 내 Galaxy 
Cause I’m a pilot anywhere 
Cause I’m your pilot 네 곁에  
저 별을 따 네게만 
줄게 my Galaxy 
Cause I’m a pilot anywhere  
Cause I’m a pilot anywhere  
Lighting star Shooting star 
줄게 내 Galaxy 
Cause I’m a pilot I’m your pilot 
Lighting star Shooting star 
줄게 my Galaxy 
la la la la la la
la la la la la la",411111859 439284456
9620473,나만 안되는 연애,볼빨간사춘기,인디음악 포크/블루스,Full Album RED PLANET,안지영,안지영,20160829,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg?d12844bf96d3e276ece24c1a2a50fd68/melon/resize/282/quality/80/optimize,323,208215,"왠지 오늘따라
마음이 아픈지 했더니
오늘은 그대가
날 떠나가는 날이래요
왜 항상 나는 이렇게
외로운 사랑을 하는지
도무지 이해가 안가는
이상한 날이에요
왜 그랬는지 묻고 싶죠
날 사랑하긴 했는지
그랬다면 왜 날 안아줬는지
그렇게 예뻐했는지
나만 이런 세상을
살고 있는 것 같아요
바라보기만 하다
포기할 수는 없겠죠
근데도 이렇게 아픈 마음만
가지고 사는 건
도무지 불공평해서
견딜 수가 없어요
Please come back to me
왠지 오늘만은
그렇게 보내기 싫은지
오늘은 그대와 나
마지막인가 봐요
왜 항상 나는 이렇게
아무 말도 못하는지
도무지 이해가 안가는
이상한 날이에요
시작부터 사랑하지 않았다고
내게 말했었다면
그랬다면 나의 마음은
이렇게 굳게 닫혔을까요
나만 이런 세상을
살고 있는 것 같아요
바라보기만 하다
포기할 수는 없겠죠
근데도 이렇게 아픈 마음만
가지고 사는 건
도무지 불공평해서
견딜 수가 없어요
그대는 아무렇지 않겠죠
Please come back to me 
내 눈물로 더 이상
붙잡을 수는 없겠죠
Please come back to me 
근데도 이렇게 아픈 마음만
가지고 사는 건
도무지 불공평해서
견딜 수가 없어요
Please come back to me
Please come back to me
나는 사실 이성적인 게
참 싫어요
그래서 우린
헤어져야만 했으니까
아무렇지 않게 살아가도
매일 밤이 고통스럽겠죠
그대가 정이 많은
사람이었다면
날 안아주진 않았을까요",403014132 411111859
30468654,남이 될 수 있을까,볼빨간사춘기,인디음악 포크/블루스,남이 될 수 있을까,바닐라맨 (바닐라어쿠스틱),바닐라맨 (바닐라어쿠스틱),20170613,https://cdnimg.melon.co.kr/cm/album/images/100/70/846/10070846_500.jpg?7a3a2e2d20fadfd654bc8564f2454c27/melon/resize/282/quality/80/optimize,468,201997,"쉴 새 없이 울려 대던 
내 전화기는 잠잠해져 가
할 말을 잃은 것 같아
정신없이 쏟아내던 그 모진 말들 
주워 담지는 못해
아마 날 떠날 것 같아
난 너를 지울 수 있을까
그저 한 순간에 
우린 남이 될 수 있을까
쉽지 않을 걸 알지만 
좋았던 날도 많았지만
되돌리기엔 멀리 와 버린 걸까
난 너를 지울 수 있을까
우린 남이 될 수 있을까
눈물조차 흐르지 않아 
홧김에 던져 망가진 내 폰
마치 날 보는 것 같아
예전과 달리 잦아진 
끝이 없는 듯한 감정싸움에
이제 난 지친 것 같아
난 너를 지울 수 있을까
그저 한 순간에 
우린 남이 될 수 있을까
쉽지 않을 걸 알지만 
좋았던 날도 많았겠지만
되돌리기엔 멀리 와 버린 걸까
괜찮은 척해도 먹먹해진 기분은
진해져만 가 떨쳐내려 
괜히 웃어보아도
숨길 수 없는 걸 이별이 오는 걸
우리의 시간은 멈춰버린걸
난 너를 지울 수 있을까
우린 남이 될 수 있을까
난 너를 지울 수 있을까
그저 한 순간에 
우린 남이 될 수 있을까
쉽지 않을 걸 알지만 
좋았던 날도 많았지만
되돌리기엔 멀리 와 버린 걸까
난 너를 지울 수 있을까
우린 남이 될 수 있을까
We loved We loved We loved
We loved We loved We loved",403014132 411111859
